ID_IPEDS,STABBR,year,degree_bach,public,enroll_ftug,grant_federal_t
135276,FL,2010,0,1,879,1173538.0
135294,FL,2010,0,1,105,302950.0
135337,FL,2010,0,0,85,266428.0
135364,GA,2010,1,0,7,22275.0
135391,FL,2010,1,1,1359,3671448.0
135407,FL,2010,0,1,374,815213.0
135522,FL,2010,0,1,321,744920.0
135610,FL,2010,1,0,0,
135647,FL,2010,0,1,620,907233.0
135717,FL,2010,1,1,8241,34389324.0
135726,FL,2010,1,0,2106,2647025.0
135735,FL,2010,0,1,647,868828.0
135771,FL,2010,0,0,634,1965638.0
135939,FL,2010,1,0,73,311330.0
136066,FL,2010,1,0,388,1732835.0
136109,FL,2010,0,0,100,211110.0
136145,FL,2010,0,1,212,780813.0
136172,FL,2010,1,1,1931,2989556.0
136215,FL,2010,1,0,710,1731647.0
136233,FL,2010,1,1,754,1657853.0
136288,FL,2010,1,0,74,229748.0
136303,FL,2010,0,1,830,526497.0
136330,FL,2010,1,0,445,716260.0
136358,FL,2010,1,1,2851,8141969.0
136400,FL,2010,0,1,1487,4011021.0
136473,FL,2010,1,1,1242,2906228.0
136491,FL,2010,0,1,533,1459120.0
136516,FL,2010,1,1,1201,2741668.0
136659,FL,2010,0,1,64,146324.0
136765,FL,2010,0,1,461,475000.0
136774,FL,2010,1,0,317,451730.0
136783,FL,2010,0,0,7,26367.0
136826,FL,2010,0,1,180,195250.0
136950,FL,2010,1,0,469,755487.0
137023,FL,2010,0,1,459,634840.0
137032,FL,2010,1,0,539,1428270.0
137078,FL,2010,1,1,2322,6211824.0
137087,FL,2010,0,1,643,1383480.0
137096,FL,2010,1,1,1394,2735360.0
137120,FL,2010,0,1,702,668893.0
137148,FL,2010,1,0,8,20812.0
137209,FL,2010,1,1,2574,7575682.0
137245,FL,2010,0,1,1969,2139650.0
137272,FL,2010,1,0,6,5550.0
137281,FL,2010,1,1,757,1742930.0
137315,FL,2010,0,1,335,888518.0
137351,FL,2010,1,1,4392,11604811.0
137476,FL,2010,1,0,266,895577.0
137546,FL,2010,1,0,546,1253645.0
137564,FL,2010,1,0,508,1000277.0
137591,FL,2010,0,0,264,736350.0
137713,FL,2010,0,1,202,583789.0
137759,FL,2010,0,1,2559,7858712.0
137777,FL,2010,1,0,14,63200.0
137801,FL,2010,1,0,136,495327.0
137847,FL,2010,1,0,1348,1738185.0
137856,FL,2010,0,1,97,254472.0
137865,FL,2010,0,1,166,573889.0
137953,FL,2010,1,0,54,168357.0
137962,FL,2010,1,0,31,125806.0
138132,FL,2010,0,0,88,162902.0
138187,FL,2010,0,1,5117,20553725.0
138275,FL,2010,1,0,178,793538.0
138284,FL,2010,0,1,347,682118.0
138293,FL,2010,1,0,175,535932.0
138309,FL,2010,1,0,208,877226.0
138354,FL,2010,1,1,1181,2388420.0
138372,FL,2010,0,1,335,836432.0
138479,FL,2010,0,1,1303,780363.0
138488,FL,2010,0,1,348,777207.0
138497,FL,2010,0,1,316,736664.0
138558,GA,2010,1,1,1114,3388358.0
138600,GA,2010,1,0,268,644320.0
138655,GA,2010,0,0,130,595845.0
138664,GA,2010,0,0,10,45921.0
138682,GA,2010,0,1,553,2355046.0
138691,GA,2010,0,1,1040,3465035.0
138716,GA,2010,1,1,883,4039897.0
138761,GA,2010,0,0,154,445900.0
138789,GA,2010,1,1,1161,2380470.0
138813,GA,2010,1,0,932,3877283.0
138822,GA,2010,0,0,500,1531951.0
138840,GA,2010,0,1,488,2012481.0
138868,GA,2010,1,0,91,291774.0
138901,GA,2010,0,1,473,2124177.0
138938,GA,2010,0,0,41,202868.0
138947,GA,2010,1,0,842,3189928.0
138956,GA,2010,0,1,626,2285809.0
139010,GA,2010,0,1,567,2502988.0
139144,GA,2010,1,0,653,867708.0
139153,GA,2010,1,0,32,100000.0
139199,GA,2010,1,0,181,516856.0
139205,GA,2010,1,0,131,294804.0
139214,GA,2010,0,0,10,43542.0
139250,GA,2010,1,1,625,1994186.0
139278,GA,2010,0,1,911,2809621.0
139287,GA,2010,1,0,20,59888.0
139311,GA,2010,1,1,457,1654996.0
139357,GA,2010,0,1,467,1740440.0
139366,GA,2010,1,1,1154,2941546.0
139384,GA,2010,0,1,849,3075178.0
139393,GA,2010,1,0,269,414129.0
139463,GA,2010,1,1,1156,4064758.0
139506,GA,2010,0,0,185,903000.0
139579,GA,2010,1,0,84,393026.0
139621,GA,2010,0,1,1074,3805647.0
139630,GA,2010,1,0,193,530053.0
139658,GA,2010,1,0,1875,3032593.0
139700,GA,2010,0,1,1125,2459887.0
139719,GA,2010,1,1,840,3913992.0
139746,GA,2010,0,1,0,
139755,GA,2010,1,1,2706,2890720.0
139764,GA,2010,1,1,474,1242558.0
139861,GA,2010,1,1,1202,1081839.0
139931,GA,2010,1,1,3597,6450267.0
139940,GA,2010,1,1,2853,7924646.0
139959,GA,2010,1,1,4667,5512686.0
139968,GA,2010,1,1,1594,5370628.0
139986,GA,2010,0,1,719,2400421.0
139995,GA,2010,0,0,119,305400.0
140003,GA,2010,0,0,82,300631.0
140012,GA,2010,0,1,554,1403255.0
140234,GA,2010,1,0,174,316911.0
140243,GA,2010,0,1,424,1018650.0
140252,GA,2010,1,0,45,150950.0
140331,GA,2010,0,1,1520,4526408.0
140340,GA,2010,1,0,31,183083.0
140447,GA,2010,1,0,599,1069110.0
140553,GA,2010,1,0,518,1953129.0
140678,GA,2010,0,1,562,1974853.0
140696,GA,2010,1,0,232,518548.0
140720,GA,2010,1,0,215,919201.0
140818,GA,2010,1,0,183,457893.0
140827,GA,2010,0,0,2,8900.0
140872,GA,2010,1,0,244,444513.0
140942,GA,2010,0,1,551,2114560.0
140951,GA,2010,1,0,1629,2103979.0
140960,GA,2010,1,1,953,4187307.0
140988,GA,2010,1,0,448,1164109.0
141006,GA,2010,0,1,530,2144490.0
141015,GA,2010,0,0,6,18429.0
141060,GA,2010,1,0,536,1580441.0
141167,GA,2010,1,0,43,94294.0
141185,GA,2010,1,0,150,424787.0
141237,GA,2010,1,0,162,420285.0
141255,GA,2010,0,1,613,2455700.0
141264,GA,2010,1,1,2528,6307332.0
141325,GA,2010,1,0,105,261087.0
141334,GA,2010,1,1,1844,4856809.0
141361,GA,2010,1,0,329,621284.0
141486,HI,2010,1,0,287,710707.0
141565,HI,2010,1,1,393,762737.0
141574,HI,2010,1,1,1811,2408296.0
141608,HI,2010,0,0,91,361229.0
141644,HI,2010,1,0,632,958758.0
141680,HI,2010,0,1,491,580012.0
141796,HI,2010,0,1,741,931743.0
141802,HI,2010,0,1,164,243994.0
141811,HI,2010,0,1,864,1346229.0
141839,HI,2010,1,1,548,1398951.0
141848,HI,2010,0,0,78,266675.0
141945,HI,2010,0,0,189,656596.0
141981,HI,2010,1,1,30,46621.0
141990,HI,2010,0,1,304,618740.0
142054,ID,2010,0,0,381,769794.0
142090,ID,2010,1,0,56,75625.0
142115,ID,2010,1,1,2302,4812644.0
142179,ID,2010,0,1,67,201572.0
142276,ID,2010,1,1,1495,3929049.0
142285,ID,2010,1,1,1719,2734100.0
142294,ID,2010,1,0,266,502152.0
142328,ID,2010,1,1,596,1770642.0
142407,ID,2010,0,0,26,103400.0
142416,ID,2010,0,0,28,138750.0
142443,ID,2010,0,1,928,2361546.0
142461,ID,2010,1,0,267,640585.0
142489,ID,2010,0,0,56,233125.0
142522,ID,2010,1,0,2092,2842490.0
142559,ID,2010,0,1,1148,3133717.0
142869,IL,2010,0,0,35,66897.0
142878,IL,2010,0,0,38,139012.0
142887,IL,2010,1,0,133,294767.0
143048,IL,2010,1,0,476,606977.0
143084,IL,2010,1,0,753,1065964.0
143118,IL,2010,1,0,500,1001463.0
143181,IL,2010,0,0,48,159967.0
143215,IL,2010,0,1,808,1700976.0
143279,IL,2010,0,1,605,1801155.0
143288,IL,2010,1,0,150,404955.0
143297,IL,2010,1,0,0,
143303,IL,2010,0,0,0,
143358,IL,2010,1,0,1136,1796556.0
143376,IL,2010,0,0,417,698552.0
143464,IL,2010,0,0,65,253950.0
143473,IL,2010,0,0,6,23400.0
143482,IL,2010,0,0,11,61050.0
143491,IL,2010,0,0,16,93300.0
143516,IL,2010,0,0,9,53250.0
143543,IL,2010,0,0,47,210456.0
143552,IL,2010,0,0,23,69427.0
143613,IL,2010,0,1,363,1115760.0
143695,IL,2010,0,0,36,120471.0
144005,IL,2010,1,1,523,2669341.0
144050,IL,2010,1,0,1387,1365978.0
144157,IL,2010,0,1,770,2524391.0
144166,IL,2010,0,1,615,2148781.0
144175,IL,2010,0,1,474,1743175.0
144184,IL,2010,0,1,964,2753614.0
144193,IL,2010,0,1,499,1564008.0
144209,IL,2010,0,1,1237,4056723.0
144218,IL,2010,0,1,1145,2867032.0
144281,IL,2010,1,0,2209,3826323.0
144351,IL,2010,1,0,303,750555.0
144467,IL,2010,0,0,221,620126.0
144485,IL,2010,0,0,871,3513467.0
144564,IL,2010,0,1,702,1554567.0
144573,IL,2010,0,0,44,152287.0
144740,IL,2010,1,0,2236,4589084.0
144795,IL,2010,0,0,145,367000.0
144865,IL,2010,0,1,2444,4009362.0
144883,IL,2010,1,0,268,329621.0
144892,IL,2010,1,1,1461,2615235.0
144944,IL,2010,0,1,924,929225.0
144962,IL,2010,1,0,538,688603.0
144971,IL,2010,1,0,174,403276.0
145099,IL,2010,0,0,264,615915.0
145239,IL,2010,0,0,94,386925.0
145309,IL,2010,0,0,29,99036.0
145336,IL,2010,1,1,0,
145354,IL,2010,0,0,2,5896.0
145372,IL,2010,1,0,283,700133.0
145406,IL,2010,0,0,98,237802.0
145424,IL,2010,0,0,7,22200.0
145433,IL,2010,0,0,16,34716.0
145460,IL,2010,1,0,77,127171.0
145497,IL,2010,1,0,374,1113024.0
145521,IL,2010,0,1,401,966220.0
145600,IL,2010,1,1,3185,8270436.0
145619,IL,2010,1,0,548,1162764.0
145637,IL,2010,1,1,6924,8364851.0
145646,IL,2010,1,0,587,534454.0
145682,IL,2010,0,1,1096,2615478.0
145691,IL,2010,1,0,227,473392.0
145707,IL,2010,0,1,63,175689.0
145725,IL,2010,1,0,401,885650.0
145770,IL,2010,1,0,33,98901.0
145813,IL,2010,1,1,3182,3653178.0
145831,IL,2010,0,1,228,473022.0
146010,IL,2010,1,0,212,596528.0
146205,IL,2010,0,1,512,1324969.0
146278,IL,2010,0,1,516,1495274.0
146296,IL,2010,0,1,1095,2177996.0
146339,IL,2010,1,0,155,239678.0
146348,IL,2010,0,1,283,532259.0
146366,IL,2010,0,1,856,1948871.0
146393,IL,2010,1,0,152,311693.0
146418,IL,2010,0,1,611,1757040.0
146427,IL,2010,1,0,358,504558.0
146454,IL,2010,0,0,22,107300.0
146472,IL,2010,0,1,1244,1546310.0
146481,IL,2010,1,0,402,1086266.0
146506,IL,2010,0,1,564,1577030.0
146533,IL,2010,1,0,0,
146603,IL,2010,0,1,326,689464.0
146612,IL,2010,1,0,634,1357344.0
146667,IL,2010,1,0,95,220537.0
146676,IL,2010,1,0,427,1668683.0
146685,IL,2010,0,1,757,1894994.0
146700,IL,2010,0,0,926,4020749.0
146719,IL,2010,1,0,2060,3660766.0
146755,IL,2010,1,0,1,0.0
146807,IL,2010,0,0,9,33000.0
146816,IL,2010,0,0,20,76406.0
146825,IL,2010,1,0,90,258765.0
147004,IL,2010,0,1,479,596542.0
147013,IL,2010,1,0,341,775591.0
147129,IL,2010,1,0,23,13778.0
147165,IL,2010,1,0,22,86900.0
147244,IL,2010,1,0,498,1056480.0
147341,IL,2010,1,0,355,1016846.0
147369,IL,2010,1,0,400,395494.0
147378,IL,2010,0,1,1294,2111302.0
147396,IL,2010,0,0,45,131752.0
147411,IL,2010,0,1,258,818636.0
147439,IL,2010,0,0,41,221954.0
147536,IL,2010,1,0,10,32538.0
147590,IL,2010,1,0,0,
147642,IL,2010,0,0,25,74451.0
147660,IL,2010,1,0,581,711515.0
147679,IL,2010,1,0,372,961852.0
147703,IL,2010,1,1,2663,6577096.0
147749,IL,2010,0,0,307,1114836.0
147767,IL,2010,1,0,2128,2199638.0
147776,IL,2010,1,1,976,3140502.0
147800,IL,2010,0,1,846,1335481.0
147819,IL,2010,0,0,40,170000.0
147828,IL,2010,1,0,740,1377128.0
147916,IL,2010,0,1,948,1776550.0
148007,IL,2010,0,1,665,1760753.0
148016,IL,2010,1,0,127,0.0
148098,IL,2010,0,0,54,48680.0
148131,IL,2010,1,0,273,737362.0
148140,IL,2010,0,0,78,356413.0
148177,IL,2010,1,0,393,1340624.0
148256,IL,2010,0,1,1112,2957292.0
148292,IL,2010,0,1,206,361087.0
148335,IL,2010,1,0,935,3448752.0
148380,IL,2010,0,1,994,1894917.0
148399,IL,2010,0,0,94,337339.0
148405,IL,2010,1,0,119,287710.0
148487,IL,2010,1,0,482,1065298.0
148496,IL,2010,1,0,425,1297414.0
148511,IL,2010,1,0,0,
148575,IL,2010,1,0,0,
148584,IL,2010,1,0,210,366540.0
148593,IL,2010,1,0,0,
148627,IL,2010,1,0,488,1544659.0
148654,IL,2010,1,1,291,623817.0
148672,IL,2010,0,1,220,468938.0
148821,IL,2010,0,1,114,157382.0
148849,IL,2010,1,0,19,36950.0
148876,IL,2010,1,0,378,1565027.0
148937,IL,2010,0,1,120,299746.0
148955,IL,2010,0,0,65,322912.0
148991,IL,2010,0,1,263,721471.0
149028,IL,2010,1,0,0,
149204,IL,2010,0,0,37,181500.0
149222,IL,2010,1,1,2267,6698868.0
149231,IL,2010,1,1,2025,4778557.0
149310,IL,2010,0,0,255,467462.0
149329,IL,2010,1,0,17,32877.0
149365,IL,2010,0,1,203,758480.0
149499,IL,2010,0,0,9,25241.0
149505,IL,2010,1,0,234,601086.0
149514,IL,2010,1,0,170,602785.0
149532,IL,2010,0,1,1309,2796139.0
149550,IL,2010,0,0,90,196800.0
149639,IL,2010,1,0,34,86850.0
149727,IL,2010,0,1,906,1075407.0
149763,IL,2010,1,0,0,
149772,IL,2010,1,1,1747,3282317.0
149781,IL,2010,1,0,602,777914.0
149842,IL,2010,0,1,1630,2877625.0
150048,IN,2010,0,0,167,596889.0
150066,IN,2010,1,0,469,1075780.0
150136,IN,2010,1,1,3864,6182201.0
150145,IN,2010,1,0,270,921000.0
150163,IN,2010,1,0,1049,1225458.0
150172,IN,2010,1,0,126,385597.0
150251,IN,2010,0,0,50,121555.0
150303,IN,2010,0,0,50,185499.0
150400,IN,2010,1,0,609,768026.0
150428,IN,2010,0,0,64,184895.0
150437,IN,2010,0,0,32,65221.0
150455,IN,2010,1,0,340,652520.0
150534,IN,2010,1,0,683,1100547.0
150604,IN,2010,1,0,289,712615.0
150668,IN,2010,1,0,179,338344.0
150677,IN,2010,1,0,234,483348.0
150695,IN,2010,0,0,46,105715.0
150756,IN,2010,1,0,320,522819.0
150765,IN,2010,0,0,27,90425.0
150774,IN,2010,1,0,144,265081.0
150853,IN,2010,0,0,141,463486.0
150941,IN,2010,1,0,263,554432.0
150987,IN,2010,0,1,1851,5476582.0
151102,IN,2010,1,1,2120,4518275.0
151111,IN,2010,1,1,2684,5719177.0
151166,IN,2010,1,0,194,675725.0
151263,IN,2010,1,0,851,1721791.0
151290,IN,2010,1,0,388,1098087.0
151306,IN,2010,1,1,2049,3631278.0
151324,IN,2010,1,1,2692,6058577.0
151333,IN,2010,1,1,347,793722.0
151342,IN,2010,1,1,897,2000704.0
151351,IN,2010,1,1,6985,7702354.0
151360,IN,2010,1,1,786,1620249.0
151379,IN,2010,1,1,946,1859135.0
151388,IN,2010,1,1,379,922131.0
151458,IN,2010,1,0,257,1033897.0
151467,IN,2010,0,0,184,782623.0
151564,IN,2010,0,0,24,63267.0
151607,IN,2010,0,0,55,140125.0
151616,IN,2010,1,0,112,439340.0
151652,IN,2010,0,0,80,351200.0
151661,IN,2010,0,0,1255,4645989.0
151777,IN,2010,1,0,407,881158.0
151786,IN,2010,1,0,317,634288.0
151801,IN,2010,1,0,1539,3536258.0
151810,IN,2010,1,0,54,196011.0
151944,IN,2010,1,0,181,690850.0
151962,IN,2010,1,0,36,112216.0
152044,MI,2010,0,0,41,220900.0
152080,IN,2010,1,0,2066,3480774.0
152099,IN,2010,1,0,259,195428.0
152150,IN,2010,0,0,33,100197.0
152248,IN,2010,1,1,966,1896787.0
152266,IN,2010,1,1,714,1434216.0
152275,IN,2010,0,0,74,243963.0
152309,IN,2010,0,0,115,599400.0
152318,IN,2010,1,0,552,552057.0
152327,IN,2010,0,0,22,63760.0
152336,IN,2010,1,0,364,765541.0
152363,IN,2010,1,0,241,708503.0
152381,IN,2010,1,0,90,282226.0
152390,IN,2010,1,0,333,375277.0
152415,IN,2010,0,0,155,534741.0
152497,IN,2010,0,0,8,2150.0
152530,IN,2010,1,0,468,649899.0
152567,IN,2010,1,0,413,806767.0
152600,IN,2010,1,0,692,1312465.0
152628,IN,2010,0,0,3,5550.0
152637,IN,2010,1,1,2829,6329576.0
152673,IN,2010,1,0,247,318381.0
152798,IA,2010,1,0,5,15300.0
152992,IA,2010,1,0,237,642615.0
153001,IA,2010,1,0,265,753464.0
153074,IA,2010,0,0,60,212202.0
153083,IA,2010,0,0,56,178750.0
153108,IA,2010,1,0,402,877659.0
153126,IA,2010,1,0,176,351707.0
153144,IA,2010,1,0,357,569006.0
153162,IA,2010,1,0,343,640949.0
153171,IA,2010,0,0,20,112554.0
153214,IA,2010,0,1,2628,5657540.0
153241,IA,2010,1,0,9,35510.0
153250,IA,2010,1,0,351,624750.0
153269,IA,2010,1,0,864,955725.0
153278,IA,2010,1,0,408,1049397.0
153296,IA,2010,0,1,325,882136.0
153302,IA,2010,1,0,47,126050.0
153311,IA,2010,0,1,1281,3523510.0
153320,IA,2010,1,0,92,197849.0
153339,IA,2010,0,0,19,60152.0
153366,IA,2010,1,0,220,552603.0
153375,IA,2010,1,0,298,637968.0
153384,IA,2010,1,0,415,588994.0
153409,IA,2010,1,0,18,78256.0
153418,IA,2010,1,0,20,88922.0
153427,IA,2010,1,0,191,710357.0
153445,IA,2010,0,1,1273,2854687.0
153463,IA,2010,0,0,26,105155.0
153472,IA,2010,0,1,1116,2898155.0
153524,IA,2010,0,1,1159,2615716.0
153533,IA,2010,0,1,490,1109056.0
153542,IA,2010,0,0,10,1583.0
153588,IA,2010,0,0,24,107481.0
153597,IA,2010,0,0,114,509032.0
153603,IA,2010,1,1,4534,5425931.0
153621,IA,2010,1,0,104,287795.0
153630,IA,2010,0,1,1309,2906254.0
153658,IA,2010,1,1,4457,4035429.0
153737,IA,2010,0,1,3467,9316557.0
153746,IA,2010,0,0,111,316252.0
153764,IA,2010,0,0,169,334486.0
153773,IA,2010,0,0,90,352481.0
153782,IA,2010,0,0,125,238224.0
153825,IA,2010,1,0,415,489725.0
153834,IA,2010,1,0,611,896702.0
153861,IA,2010,1,0,45,175306.0
153922,IA,2010,0,1,438,1050441.0
153977,IA,2010,1,0,115,277756.0
154004,IA,2010,1,0,343,730317.0
154013,IA,2010,1,0,121,166975.0
154022,IA,2010,1,0,2903,10441050.0
154059,IA,2010,0,1,738,1772643.0
154095,IA,2010,1,1,1942,2604047.0
154101,IA,2010,1,0,351,641183.0
154110,IA,2010,0,1,745,2377790.0
154129,IA,2010,0,1,271,572560.0
154165,IA,2010,0,0,40,182816.0
154174,IA,2010,1,0,2,11325.0
154208,IA,2010,0,0,114,291582.0
154235,IA,2010,1,0,517,733894.0
154262,IA,2010,0,0,3,14126.0
154332,IA,2010,0,0,51,142870.0
154341,IA,2010,0,0,99,194146.0
154350,IA,2010,1,0,362,624115.0
154378,IA,2010,0,1,362,1036462.0
154396,IA,2010,0,1,326,948645.0
154448,IA,2010,0,0,75,254870.0
154457,IA,2010,0,0,41,233528.0
154466,IA,2010,0,0,42,120949.0
154493,IA,2010,1,0,201,490545.0
154518,IA,2010,1,0,202,573034.0
154527,IA,2010,1,0,484,812928.0
154545,IA,2010,0,0,45,139029.0
154572,IA,2010,0,1,334,1146529.0
154590,IA,2010,1,0,268,828419.0
154642,KS,2010,0,1,435,890144.0
154688,KS,2010,1,0,207,317652.0
154697,KS,2010,0,1,385,772122.0
154712,KS,2010,1,0,388,555884.0
154721,KS,2010,1,0,163,343173.0
154749,KS,2010,1,0,127,319412.0
154767,KS,2010,0,0,156,545734.0
154776,KS,2010,0,0,142,483301.0
154794,KS,2010,0,0,170,634985.0
154800,KS,2010,0,1,1379,3420319.0
154855,KS,2010,1,0,85,277682.0
154907,KS,2010,0,1,234,485738.0
154925,KS,2010,0,1,501,1255293.0
154934,KS,2010,0,1,282,655259.0
154952,KS,2010,0,1,829,1875187.0
154998,KS,2010,0,1,389,505544.0
155007,KS,2010,1,0,85,228217.0
155025,KS,2010,1,1,616,1102475.0
155052,KS,2010,0,1,105,368626.0
155061,KS,2010,1,1,869,1637336.0
155070,KS,2010,1,0,47,101200.0
155089,KS,2010,1,0,199,486185.0
155098,KS,2010,0,1,486,1484250.0
155104,KS,2010,0,1,440,1062531.0
155140,KS,2010,1,1,183,423805.0
155159,KS,2010,0,0,55,188437.0
155177,KS,2010,0,0,206,451529.0
155186,KS,2010,0,1,493,1306209.0
155195,KS,2010,0,1,1028,1850615.0
155201,KS,2010,0,1,246,414916.0
155210,KS,2010,0,1,1656,2726705.0
155283,MO,2010,0,0,806,2983053.0
155292,KS,2010,0,1,835,2169628.0
155317,KS,2010,1,1,3492,3711206.0
155335,KS,2010,1,0,196,318307.0
155353,KS,2010,0,0,90,488400.0
155399,KS,2010,1,1,3465,3641617.0
155414,KS,2010,1,0,140,358935.0
155423,KS,2010,0,1,78,221758.0
155450,KS,2010,0,1,186,564117.0
155487,KS,2010,0,1,90,175208.0
155496,KS,2010,1,0,78,126725.0
155511,KS,2010,1,0,170,383101.0
155520,KS,2010,1,0,228,485698.0
155566,KS,2010,0,1,293,816158.0
155593,KS,2010,0,1,226,583051.0
155618,KS,2010,0,1,209,585506.0
155627,KS,2010,1,0,156,330500.0
155636,KS,2010,1,0,0,
155681,KS,2010,1,1,1077,1725100.0
155715,KS,2010,0,1,299,491581.0
155812,KS,2010,1,0,134,280013.0
155830,KS,2010,0,1,148,346823.0
155858,KS,2010,0,1,305,676652.0
155900,KS,2010,1,0,172,377189.0
155937,KS,2010,1,0,149,303819.0
155973,KS,2010,1,0,153,357520.0
156082,KS,2010,1,1,782,1736594.0
156107,KS,2010,0,1,199,601016.0
156125,KS,2010,1,1,1186,2167818.0
156134,KS,2010,0,0,1435,4870998.0
156189,KY,2010,1,0,172,395832.0
156213,KY,2010,1,0,285,372755.0
156231,KY,2010,0,1,520,1632403.0
156277,KY,2010,0,0,57,183142.0
156286,KY,2010,1,0,577,969545.0
156295,KY,2010,1,0,429,2141855.0
156310,KY,2010,0,0,361,1155595.0
156338,KY,2010,0,1,363,1232176.0
156356,KY,2010,1,0,113,321433.0
156365,KY,2010,1,0,503,1383587.0
156392,KY,2010,0,1,1718,4109717.0
156408,KY,2010,1,0,356,352620.0
156417,KY,2010,1,0,16,74878.0
156426,KY,2010,0,0,111,402305.0
156471,KY,2010,0,0,388,998146.0
156541,KY,2010,1,0,446,1091761.0
156620,KY,2010,1,1,2554,5932508.0
156648,KY,2010,0,1,1045,2992275.0
156745,KY,2010,1,0,336,649889.0
156754,KY,2010,0,0,66,275791.0
156790,KY,2010,0,1,553,1900702.0
156842,KY,2010,0,0,155,469408.0
156851,KY,2010,0,1,160,433831.0
156860,KY,2010,0,1,347,971341.0
156921,KY,2010,0,1,1122,2426121.0
156967,KY,2010,0,0,56,166100.0
157021,KY,2010,1,0,28,111617.0
157030,KY,2010,1,0,13,59050.0
157058,KY,2010,1,1,612,2142279.0
157076,KY,2010,1,0,205,520076.0
157085,KY,2010,1,1,4282,5371982.0
157100,KY,2010,1,0,128,334665.0
157216,KY,2010,1,0,595,1867696.0
157270,KY,2010,1,0,168,634535.0
157289,KY,2010,1,1,2512,3872626.0
157304,KY,2010,0,1,364,1046262.0
157331,KY,2010,0,1,453,1585458.0
157377,KY,2010,1,0,311,439509.0
157386,KY,2010,1,1,1176,2579523.0
157401,KY,2010,1,1,1365,2888112.0
157438,KY,2010,0,1,336,955080.0
157447,KY,2010,1,1,2233,4938713.0
157465,KY,2010,1,0,45,167377.0
157483,KY,2010,0,1,665,1755505.0
157535,KY,2010,1,0,393,1171092.0
157553,KY,2010,0,1,524,1838377.0
157599,KY,2010,1,0,231,924159.0
157614,KY,2010,0,0,35,148775.0
157650,KY,2010,0,0,91,389489.0
157669,KY,2010,0,0,46,201530.0
157678,KY,2010,0,0,73,322322.0
157696,KY,2010,0,0,91,359755.0
157711,KY,2010,0,1,1128,3955070.0
157739,KY,2010,0,1,396,1498755.0
157748,KY,2010,1,0,50,0.0
157757,KY,2010,1,0,117,338422.0
157766,KY,2010,0,0,266,1013183.0
157793,KY,2010,1,0,181,399831.0
157809,KY,2010,1,0,298,457246.0
157818,KY,2010,1,0,303,416406.0
157827,KY,2010,0,0,40,172050.0
157863,KY,2010,1,0,196,613000.0
157951,KY,2010,1,1,3284,7033732.0
158088,LA,2010,0,1,430,971905.0
158246,LA,2010,0,0,289,815313.0
158325,LA,2010,0,0,29,84000.0
158343,LA,2010,0,0,27,129974.0
158352,LA,2010,0,1,289,625294.0
158431,LA,2010,0,1,1405,3834541.0
158440,LA,2010,0,0,39,196443.0
158477,LA,2010,1,0,192,472636.0
158538,LA,2010,0,0,39,198992.0
158617,LA,2010,0,0,1518,1765419.0
158644,LA,2010,0,0,67,268450.0
158662,LA,2010,0,1,2552,9900505.0
158723,LA,2010,0,0,294,1151026.0
158778,LA,2010,0,0,25,81067.0
158787,LA,2010,0,0,58,129585.0
158802,LA,2010,1,0,411,1741766.0
158884,LA,2010,0,1,173,558240.0
159009,LA,2010,1,1,706,2991620.0
159027,LA,2010,0,0,32,121071.0
159197,LA,2010,0,0,353,1080651.0
159319,LA,2010,0,0,18,101400.0
159328,LA,2010,0,0,95,307000.0
159373,LA,2010,1,1,0,
159382,LA,2010,1,1,307,815925.0
159391,LA,2010,1,1,5477,6207636.0
159407,LA,2010,0,1,678,1588672.0
159416,LA,2010,1,1,334,803857.0
159513,LA,2010,0,0,76,228969.0
159522,LA,2010,0,0,54,161913.0
159531,LA,2010,0,0,33,58200.0
159568,LA,2010,1,0,293,638401.0
159601,LA,2010,0,0,15,41613.0
159647,LA,2010,1,1,1535,2705622.0
159656,LA,2010,1,0,760,1369630.0
159717,LA,2010,1,1,1267,2555613.0
159939,LA,2010,1,1,1020,2052292.0
159948,LA,2010,1,0,37,0.0
159966,LA,2010,1,1,1050,1982829.0
159993,LA,2010,1,1,974,2527545.0
160010,LA,2010,0,1,341,1249999.0
160038,LA,2010,1,1,1068,2832947.0
160065,LA,2010,1,0,45,108786.0
160074,LA,2010,1,0,73,150325.0
160117,LA,2010,0,0,35,164300.0
160126,LA,2010,0,0,17,94350.0
160135,LA,2010,0,0,50,105998.0
160199,LA,2010,0,0,80,225520.0
160320,LA,2010,0,0,295,555500.0
160409,LA,2010,1,0,9,2200.0
160445,LA,2010,0,0,86,285084.0
160472,LA,2010,0,0,51,106989.0
160481,LA,2010,0,1,301,791409.0
160524,LA,2010,0,0,114,497372.0
160579,LA,2010,0,1,519,1398807.0
160597,LA,2010,0,0,20,114195.0
160612,LA,2010,1,1,2420,4605797.0
160621,LA,2010,1,1,876,2874744.0
160630,LA,2010,1,1,319,1442518.0
160649,LA,2010,0,1,331,1468868.0
160658,LA,2010,1,1,2915,5217477.0
160667,LA,2010,0,1,264,957709.0
160755,LA,2010,1,0,1625,1232882.0
160904,LA,2010,1,0,779,2756727.0
160913,LA,2010,0,1,208,620301.0
160940,ME,2010,0,0,48,119676.0
160959,ME,2010,1,0,84,195350.0
160977,ME,2010,1,0,495,317576.0
160995,ME,2010,0,0,166,300292.0
161004,ME,2010,1,0,507,575778.0
